"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"904",1272,2800,1272,2800,2800,1272,1272,1272,2800,2800
"905",2800,1272,2800,1272,1272,2800,2800,2800,1272,1272
"906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",238,238,238,238,238,238,238,238,238,238
"911",240,240,240,240,240,240,240,240,240,240
"912",2193,2193,2193,2193,2193,2193,2193,2193,2193,2193
"913",577,577,577,577,577,577,577,577,577,577
"914",2048,2048,2048,2048,2048,2048,2048,2048,2048,2048
"915",504,504,504,504,504,504,504,504,504,504
"916",418,418,418,418,418,418,418,418,418,418
"917",424,424,424,424,424,424,424,424,424,424
"918",1861,1861,1861,1861,1861,1861,1861,1861,1861,1861
"919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",1969,1969,1969,1969,1969,1969,1969,1969,1969,1969
"924",2010,2010,2010,2010,2010,2010,2010,2010,2010,2010
"925",2892,2892,2892,2892,2892,2892,2892,2892,2892,2892
"926",182,182,182,182,182,182,182,182,182,182
"927",624,624,624,624,624,624,624,624,624,624
"928",985,985,985,985,985,985,985,985,985,985
"929",724,724,724,724,724,724,724,724,724,724
"930",2591,2591,2591,2591,2591,2591,2591,2591,2591,2591
"931",1914,1914,1914,1914,1914,1914,1914,1914,1914,1914
"932",1103,1103,1103,1103,1103,1103,1103,1103,1103,1103
"933",171,171,171,171,171,171,171,171,171,171
"934",2330,2330,2330,2330,2330,2330,2330,2330,2330,2330
"935",199,199,199,199,199,199,199,199,199,199
"936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",1676,1676,1676,1676,1676,1676,1676,1676,1676,1676
"941",2047,2047,2047,2047,2047,2047,2047,2047,2047,2047
"942",2556,2556,2556,2556,2556,2556,2556,2556,2556,2556
"943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",2237,2237,2237,2237,2237,2237,2237,2237,2237,2237
"946",2265,2265,2265,2265,2265,2265,2265,2265,2265,2265
"947",2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
"948",60,60,60,60,60,60,60,60,60,60
"949",1940,1940,1940,1940,1940,1940,1940,1940,1940,1940
"950",239,239,239,239,239,239,239,239,239,239
"951",1043,1043,1043,1043,1043,1043,1043,1043,1043,1043
"952",2552,2552,2552,2552,2552,2552,2552,2552,2552,2552
"953",2953,2953,2953,2953,2953,2953,2953,2953,2953,2953
"954",2894,2894,2894,2894,2894,2894,2894,2894,2894,2894
"955",1688,1688,1688,1688,1688,1688,1688,1688,1688,1688
"956",2962,2962,2962,2962,2962,2962,2962,2962,2962,2962
"957",2893,2893,2893,2893,2893,2893,2893,2893,2893,2893
"958",416,416,416,416,416,416,416,416,416,416
"959",1784,1784,1784,1784,1784,1784,1784,1784,1784,1784
"960",886,886,886,886,886,886,886,886,886,886
"961",2349,2349,2349,2349,2349,2349,2349,2349,2349,2349
"962",346,346,346,346,346,346,346,346,346,346
"963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965",1172,1172,1172,1172,1172,1172,1172,1172,1172,1172
"966",947,947,753,947,947,947,947,947,947,947
"967",753,753,947,753,753,753,753,753,753,753
"968",262,262,262,262,262,262,262,262,262,262
"969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973",139,139,139,139,139,139,139,139,139,139
"974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",1241,1241,1241,1241,1241,1241,1241,1241,1241,1241
"979",1403,1403,1403,1403,1403,1403,1403,1403,1403,1403
"980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",2051,2051,2051,2051,2051,2051,2051,2051,2051,2051
"983",2816,913,2274,913,913,2274,2274,2274,2816,913
"984",2274,2816,2816,2816,2274,913,913,2816,913,2816
"985",913,2274,913,2274,2816,2816,2816,913,2274,2274
"986",1510,1510,1510,1510,1510,1510,1510,1510,1510,1510
"987",2858,1221,1221,1089,1089,1221,1089,1221,2858,2858
"988",1089,2858,2858,1221,2858,2858,2858,2858,1089,1089
"989",1221,1089,1089,2858,1221,1089,1221,1089,1221,1221
"990",92,92,92,92,92,92,92,92,92,92
"991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",2634,2634,2634,2634,2634,2634,2634,2634,2634,2634
"994",3173,3173,3173,3173,3173,3173,3173,3173,3173,3173
"995",2824,2824,2824,2824,2824,2824,2824,2824,2824,2824
"996",480,480,480,480,480,480,480,480,480,480
"997",142,142,142,142,142,142,142,142,142,142
"998",178,178,178,178,178,178,178,178,178,178
"999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003",2304,2304,2304,2304,2304,2304,2304,2304,2304,2304
"1004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006",352,352,352,352,352,352,352,352,352,352
"1007",2420,2420,2420,2420,2420,2420,2420,2420,2420,2420
"1008",2545,2545,2545,2545,2545,2545,2545,2545,2545,2545
"1009",652,652,652,652,652,652,652,652,652,652
"1010",2361,2361,2361,2361,2361,2361,2361,2361,2361,2361
"1011",1008,1008,1008,1008,1008,1008,1008,1008,1008,1008
"1012",164,164,164,164,164,164,164,164,164,164
"1013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",1,1879,1879,1,1879,1879,1,1,1879,1879
"1016",1879,1,1,1879,1,1,1879,1879,1,1
"1017",1597,1597,1597,1597,1597,1597,1597,1597,1597,1597
"1018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",1238,1238,1238,1238,1238,1238,1238,1238,1238,1238
"1021",529,529,529,529,529,529,529,529,529,529
"1022",50,50,50,50,50,50,50,50,50,50
"1023",388,388,388,388,388,388,388,388,388,388
"1024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",109,109,109,109,109,109,109,109,109,109
"1027",1907,1907,2418,1907,2418,2418,2418,2418,2418,1907
"1028",2418,2418,1907,2418,1907,1907,1907,1907,1907,2418
"1029",1120,349,104,104,1120,1120,1120,1120,104,104
"1030",104,2873,349,1120,2873,349,2873,104,2873,349
"1031",2873,104,1120,349,104,104,104,2873,1120,1120
"1032",349,1120,2873,2873,349,2873,349,349,349,2873
"1033",233,2594,925,3193,233,925,3193,2594,925,3193
"1034",925,925,3193,2594,2594,233,925,911,3193,2594
"1035",2594,911,911,233,925,911,233,925,2594,925
"1036",911,3193,2594,925,3193,2594,911,3193,911,233
"1037",3193,233,233,911,911,3193,2594,233,233,911
"1038",2992,2992,211,1503,2992,2109,211,2992,2109,211
"1039",2602,211,2992,2992,2602,2602,2109,2109,1503,1503
"1040",211,2109,2109,2602,1503,2992,2602,1503,2992,2992
"1041",1503,1503,2602,2109,211,211,1503,211,2602,2109
"1042",2109,2602,1503,211,2109,1503,2992,2602,211,2602
"1043",473,473,473,473,473,473,473,473,473,473
"1044",1283,1283,1283,1283,1283,1283,1283,1283,1283,1283
"1045",720,720,720,720,720,720,720,720,720,720
"1046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048",3045,3045,3045,3045,3045,3045,3045,3045,3045,3045
"1049",329,329,329,329,329,329,329,329,329,329
"1050",2408,2408,2408,2408,2408,2408,2408,2408,2408,2408
"1051",1079,1079,1079,1079,1079,1079,1079,1079,1079,1079
"1052",2210,2210,2210,2210,2210,2210,2210,2210,2210,2210
"1053",1357,1357,1357,1357,1357,1357,1357,1357,1357,1357
"1054",2718,2718,2718,2718,2718,2718,2718,2718,2718,2718
"1055",2915,2915,2915,2915,2915,2915,2915,2915,2915,2915
"1056",641,641,641,641,641,641,641,641,641,641
"1057",1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
"1058",1603,1603,1603,1603,1603,1603,1603,1603,1603,1603
"1059",2711,2711,719,2711,2711,719,719,719,2711,719
"1060",719,719,2711,719,719,2711,2711,2711,719,2711
"1061",3154,3154,3154,3154,3154,3154,3154,3154,3154,3154
"1062",1133,1133,1133,1133,1133,1133,1133,1133,1133,1133
"1063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",123,123,123,123,123,123,123,123,123,123
"1066",1934,1934,1934,1934,1934,1934,1934,1934,1934,1934
"1067",2831,2755,2763,2755,2755,2831,2755,2755,2755,2831
"1068",2755,2831,2831,2763,2763,2755,2831,2831,2831,2755
"1069",2763,2763,2755,2831,2831,2763,2763,2763,2763,2763
"1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",156,156,156,156,156,156,156,156,156,156
"1078",990,990,990,990,990,990,990,990,990,990
"1079",1051,1051,1051,1051,1051,1051,1051,1051,1051,1051
"1080",492,492,492,492,492,492,492,492,492,492
"1081",979,979,979,979,979,979,979,979,979,979
"1082",2760,2760,2760,2760,2760,2760,2760,2760,2760,2760
"1083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",3120,3120,3120,3120,3120,3120,3120,3120,3120,3120
"1088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090",2739,2739,2739,2739,2739,2739,2739,2739,2739,2739
"1091",1761,937,937,937,1918,937,937,1761,937,1761
"1092",937,1761,1761,1761,937,1761,1918,937,1918,937
"1093",1918,1918,1918,1918,1761,1918,1761,1918,1761,1918
"1094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",2343,2343,2343,2343,2343,2343,2343,2343,2343,2343
"1099",2202,2202,2202,2202,2202,2202,2202,2202,2202,2202
"1100",2686,2686,2686,2686,2686,2686,2686,2686,2686,2686
"1101",348,348,348,348,348,348,348,348,348,348
"1102",1370,675,675,1370,675,1370,1370,1370,1370,1370
"1103",675,1370,1370,675,1370,675,675,675,675,675
"1104",1123,1123,1123,1123,1123,1123,1123,1123,1123,1123
"1105",919,919,919,919,919,919,919,919,919,919
"1106",2867,2867,2867,2867,2867,2867,2867,2867,2867,2867
"1107",1301,1301,1301,1301,1301,1301,1301,1301,1301,1301
"1108",378,378,378,378,378,378,378,378,378,378
"1109",2401,2401,2401,2401,2401,2401,2401,2401,2401,2401
"1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",2712,208,2712,2712,208,208,2712,2712,208,208
"1113",208,2712,208,208,2712,2712,208,208,2712,2712
"1114",1898,1898,1898,1898,803,1898,803,1898,1898,1898
"1115",803,2122,803,803,2122,803,2122,2122,2122,2122
"1116",2122,803,2122,2122,1898,2122,1898,803,803,803
"1117",1112,1112,1112,1112,1112,1112,1112,1112,1112,1112
"1118",2094,2094,2094,2094,2094,2094,2094,2094,2094,2094
"1119",438,438,438,438,438,438,438,438,438,438
"1120",88,88,88,88,88,88,88,88,88,88
"1121",1734,1734,1734,1734,1734,1734,1734,1734,1734,1734
"1122",2612,2612,2612,2612,2612,2612,2612,2612,2612,2612
"1123",2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
"1124",2945,2945,2945,2945,2945,2945,2945,2945,2945,2945
"1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",2252,2252,2252,2252,2252,2252,2252,2252,2252,2252
"1128",1259,1259,1259,1259,1259,1259,1259,1259,1259,1259
"1129",2290,2290,2290,2290,2290,2290,2290,2290,2290,2290
"1130",2455,2455,2455,2455,2455,2455,2455,2455,2455,2455
"1131",696,696,696,696,696,696,696,696,696,696
"1132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",2215,193,2215,1490,193,1490,193,1490,1490,2215
"1136",193,1490,193,2215,1490,193,1490,2215,2215,1490
"1137",1490,2215,1490,193,2215,2215,2215,193,193,193
"1138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",2758,2390,972,2390,2758,667,2390,667,2390,667
"1143",2390,1190,667,667,972,2758,972,1190,1416,972
"1144",1190,1137,2390,972,1137,1190,1416,1137,972,1416
"1145",972,1416,1416,1190,2390,1137,2758,2758,1190,2758
"1146",1416,2758,2758,2758,1190,1416,667,2390,667,1137
"1147",667,667,1137,1137,667,972,1137,972,2758,1190
"1148",1137,972,1190,1416,1416,2390,1190,1416,1137,2390
"1149",794,794,794,794,794,794,794,794,794,794
"1150",1514,1514,1514,1514,1514,1514,1514,1514,1514,1514
"1151",982,982,982,982,982,982,982,982,982,982
"1152",2848,2848,2848,2848,2848,2848,2848,2848,2848,2848
"1153",2156,2156,2156,2156,2156,2156,2156,2156,2156,2156
"1154",3137,3137,3137,3137,3137,3137,3137,3137,3137,3137
"1155",1849,1849,1849,1849,1849,1849,1849,1849,1849,1849
"1156",2522,2522,2522,2522,2522,2522,2522,2522,2522,2522
"1157",733,733,733,733,733,733,733,733,733,733
"1158",992,992,992,992,992,992,992,992,992,992
"1159",124,124,124,124,124,124,124,124,124,124
"1160",1164,1164,1164,1164,1164,1164,1164,1164,1164,1164
"1161",113,113,113,113,113,113,113,113,113,113
"1162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",439,439,439,439,439,439,439,439,439,439
"1165",1674,1674,1674,1674,1674,1674,1674,1674,1674,1674
"1166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",964,964,2251,2251,964,964,2251,2251,964,964
"1171",2251,2251,964,964,2251,2251,964,964,2251,2251
"1172",840,840,840,840,840,840,840,840,840,840
"1173",1017,1017,1017,1017,1017,1017,1017,1017,1017,1017
"1174",2414,2414,2414,2414,2414,2414,2414,2414,2414,2414
"1175",734,734,734,734,734,734,734,734,734,734
"1176",327,327,327,327,327,327,327,327,327,327
"1177",1294,1294,1294,1294,1294,1294,1294,1294,1294,1294
"1178",381,381,381,381,381,381,381,381,381,381
"1179",1125,1125,1125,1125,1125,1125,1125,1125,1125,1125
"1180",1171,1171,1171,1171,1171,1171,1171,1171,1171,1171
"1181",1162,1162,1162,1162,1162,1162,1162,1162,1162,1162
"1182",2327,2327,2664,2327,2664,2664,2327,2664,2327,2327
"1183",2664,2664,2327,2664,2327,2327,2664,2327,2664,2664
"1184",572,2810,572,572,2810,572,572,572,572,2810
"1185",977,977,2810,2810,572,2810,977,977,977,572
"1186",2810,572,977,977,977,977,2810,2810,2810,977
"1187",519,1347,2688,1347,519,2688,1347,1347,1347,2688
"1188",2688,2688,519,2688,1347,519,2688,519,2688,519
"1189",1347,519,1347,519,2688,1347,519,2688,519,1347
"1190",3186,3186,3186,3186,3186,3186,3186,3186,3186,3186
"1191",154,154,154,154,154,154,154,154,154,154
"1192",545,545,545,545,545,545,545,545,545,545
"1193",2382,2382,2382,2382,2382,2382,2382,2382,2382,2382
"1194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",1138,1138,1138,1138,1138,1138,1138,1138,1138,1138
"1197",1725,1725,1725,1725,1725,1725,1725,1725,1725,1725
"1198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201",1906,1906,1906,1906,1906,1906,1906,1906,1906,1906
"1202",76,76,76,76,76,76,76,76,76,76
"1203",1802,1802,1802,1802,1802,1802,1802,1802,1802,1802
"1204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",1616,1616,1616,1616,1616,1616,1616,1616,1616,1616
"1207",2201,2201,2201,2201,2201,2201,2201,2201,2201,2201
"1208",8,8,8,8,8,8,8,8,8,8
"1209",2957,2957,2957,2957,2957,2957,2957,2957,2957,2957
"1210",3172,3172,3172,3172,3172,3172,3172,3172,3172,3172
"1211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",2254,2254,2254,2254,2254,2254,2254,2254,2254,2254
"1214",1253,1253,1253,1253,1253,1253,1253,1253,1253,1253
"1215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",1367,1367,2447,2447,2447,1367,1367,1367,1367,2447
"1218",2447,2447,1367,1367,1367,2447,2447,2447,2447,1367
"1219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",1143,1143,1143,1143,1143,1143,1143,1143,1143,1143
"1222",2886,2886,2886,2886,2886,2886,2359,2359,2886,2359
"1223",2359,2359,2359,2359,2359,2359,2886,2886,2359,2886
"1224",788,788,788,788,788,788,788,788,788,788
"1225",1407,1407,1407,1407,1407,1407,1407,1407,1407,1407
"1226",1422,1422,1422,1422,1422,1422,1422,1422,1422,1422
"1227",2933,2933,2933,2933,2933,2933,2933,2933,2933,2933
"1228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",1116,2167,2167,2167,2167,2167,1116,1116,1116,2167
"1237",2167,1963,1116,1116,1116,1963,1963,2167,1963,1116
"1238",1963,1116,1963,1963,1963,1116,2167,1963,2167,1963
"1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",2125,458,970,2125,192,458,192,192,458,192
"1248",192,2125,2125,970,970,192,2125,2125,2125,2125
"1249",458,192,458,192,2125,970,458,458,192,458
"1250",970,970,192,458,458,2125,970,970,970,970
"1251",759,2864,2436,603,2864,1066,2181,715,889,1892
"1252",3066,55,759,3196,3066,55,1066,55,2181,2036
"1253",1318,1892,715,715,1892,1892,3066,2175,1066,715
"1254",2134,2175,2175,2539,2036,3066,759,2436,2539,2181
"1255",603,2181,603,55,759,2436,2134,3196,715,1066
"1256",2436,3196,3196,889,715,889,2436,603,1892,1858
"1257",2036,2134,55,2134,2175,2539,2539,1892,2806,2806
"1258",2539,3066,2181,2036,2181,3196,2806,1858,1318,55
"1259",2175,759,1858,1892,3196,759,603,2036,3196,2134
"1260",2806,1066,2806,2436,1066,1858,2864,2806,2436,759
"1261",3196,603,2864,759,603,2036,2175,2864,55,603
"1262",2181,715,2134,3066,2436,603,889,2539,3066,1318
"1263",715,2436,1318,2181,55,2134,1318,3066,603,2539
"1264",55,1318,2539,1318,2806,1318,1892,1318,2175,889
"1265",889,2806,1066,2175,889,2181,3196,1066,1858,3066
"1266",1066,2036,2036,2864,1858,2175,1858,2134,2036,3196
"1267",2864,1858,1892,1066,1318,2806,2036,2181,759,2864
"1268",1892,889,3066,1858,2539,2864,55,759,2864,2175
"1269",1858,2539,889,2806,2134,715,715,889,2134,2436
"1270",2561,2211,2381,47,3131,1243,3131,2180,3131,6
"1271",3117,47,2211,67,1060,2631,2108,67,2561,1513
"1272",1397,2860,1513,2860,445,6,3117,1060,2640,2108
"1273",67,1513,2496,2777,1243,923,923,923,2211,923
"1274",1561,2381,1060,3117,2561,2640,6,3131,923,3131
"1275",445,1060,2561,1397,2211,2860,1397,2496,2777,445
"1276",2381,67,47,1561,47,2561,1060,2911,3117,2561
"1277",1513,2108,3117,2640,2381,47,2640,6,1561,47
"1278",923,2777,67,1513,1397,2777,2631,2108,2381,2631
"1279",47,2496,923,923,67,1513,2777,2640,2631,1060
"1280",2211,2561,2911,2381,2631,2108,2496,2211,67,2777
"1281",2496,3117,1243,2211,2777,67,1513,2631,1243,67
"1282",2631,2631,2180,2561,2496,445,2211,445,2911,2180
"1283",1243,923,445,2108,1561,3117,2381,47,2180,1397
"1284",2860,2180,1561,1060,1513,2911,445,2561,1397,1561
"1285",2180,6,3131,3131,2640,3131,1561,1243,2496,2640
"1286",2640,1243,1397,1243,6,2180,47,2381,445,2496
"1287",2777,3131,2108,6,2180,2496,2180,1513,1513,2211
"1288",2108,1397,2631,445,3117,1561,1243,1561,47,2860
"1289",3131,1561,6,2180,2911,2211,2911,3117,2860,1243
"1290",6,2640,2860,2911,923,2381,2860,2777,1060,2911
"1291",1060,445,2777,2496,2860,1060,67,1397,2108,3117
"1292",2911,2911,2640,2631,2108,1397,2561,2860,6,2381
"1293",776,2671,2871,2127,125,1098,1098,1364,2467,2871
"1294",2248,862,69,776,862,2127,69,862,670,2792
"1295",2127,412,1380,2470,1380,1364,2792,2248,2127,91
"1296",2306,776,1293,125,2871,862,2127,2127,1380,2127
"1297",2871,2083,412,1035,806,670,1380,1722,412,2470
"1298",2984,2306,2306,1293,412,2871,2248,2306,776,125
"1299",2792,1293,2671,2984,69,2467,1293,670,2871,2984
"1300",670,1098,2127,412,2671,69,1364,1293,2470,1722
"1301",1722,670,1035,2871,2470,125,1035,2792,69,2083
"1302",806,91,670,1722,1722,2083,2083,1035,2248,1380
"1303",2671,1380,2792,2792,2248,412,1722,125,125,2671
"1304",91,69,1722,1380,670,2984,2871,69,2671,1293
"1305",69,2984,862,1364,91,1380,862,2671,1293,1098
"1306",1293,1035,2984,2248,2467,2470,2984,776,862,2248
"1307",1098,1364,125,1098,1364,91,670,412,2083,1364
"1308",1035,125,2248,862,2792,806,806,2470,1098,862
"1309",2083,1722,806,2467,1098,776,412,2984,806,412
"1310",2470,2871,1098,91,2306,2306,91,1380,91,776
"1311",412,2470,776,2671,2083,1293,2306,1098,2792,1035
"1312",1364,2248,2467,2306,1035,2792,2671,91,1364,2467
"1313",1380,2127,1364,806,2127,2671,776,2467,2306,2306
"1314",862,2792,91,2083,1293,2248,2467,2871,1722,69
"1315",2467,2467,2083,670,776,1722,125,2083,1035,670
"1316",125,806,2470,69,2984,1035,2470,806,2984,806
"1317",2596,2309,151,2823,1588,1557,2562,665,2562,2596
"1318",2309,2391,3034,218,3034,884,218,884,2309,1311
"1319",1588,3034,1588,2779,884,2779,1608,3065,1877,2309
"1320",218,218,218,151,3065,2154,665,3151,3151,218
"1321",2154,2154,2309,3034,956,2823,2596,2391,2823,1608
"1322",956,665,3065,2309,2562,2279,2823,218,2596,3034
"1323",2823,2823,909,2154,1311,909,2154,956,2154,1877
"1324",2391,956,2279,956,2779,665,3151,909,2779,2823
"1325",3034,2779,2154,2596,2391,2391,2779,2279,1311,2391
"1326",2562,1557,1557,3065,2596,1608,2279,3034,2279,151
"1327",2779,884,1877,884,3151,3065,3034,2154,1588,1557
"1328",665,1311,2779,1311,1877,1877,1557,1877,956,2279
"1329",1877,151,956,3151,2309,1311,1877,2562,909,2562
"1330",1557,3151,2596,2562,218,1588,151,1588,884,956
"1331",3151,1608,1311,1877,1557,2596,1588,2779,2391,2154
"1332",1311,2562,665,665,2823,3034,2391,2823,1608,665
"1333",3065,2596,2391,2279,2154,218,909,2309,665,2779
"1334",884,1588,2823,2391,2279,3151,2309,2596,3034,3151
"1335",909,909,884,1588,1608,151,3065,1557,151,1588
"1336",1608,2279,2562,1557,151,956,884,1311,1557,3065
"1337",2279,3065,1608,1608,665,2562,956,151,218,909
"1338",151,1877,3151,909,909,2309,1311,1608,3065,884
"1339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341",103,103,103,103,103,103,103,103,103,103
"1342",1450,1450,1450,1450,1450,1450,1450,1450,1450,1450
"1343",963,963,963,963,963,963,963,963,963,963
"1344",2448,2448,2448,2448,2448,2448,2448,2448,2448,2448
"1345",2059,1111,354,1111,101,1111,1111,354,354,1111
"1346",1111,101,2059,101,2059,101,101,2059,1111,101
"1347",101,2059,1111,2059,1111,354,2059,101,101,2059
"1348",354,354,101,354,354,2059,354,1111,2059,354
"1349",1905,1905,1905,1905,1905,1905,1905,1905,1905,1905
"1350",2644,2644,2644,2644,2644,2644,2644,2644,2644,2644
