"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"935",199,199,199,199,199,199,199,199,199,199
"936",2724,2724,2724,2724,2724,2724,2724,1641,2724,2724
"937",1641,1641,1641,1641,1641,1641,1641,2724,1641,1641
"938",249,249,249,249,249,249,249,249,249,249
"939",3112,3112,3112,3112,3112,3112,3112,3112,3112,3112
"940",1676,1676,1676,1676,1676,1676,1676,1676,1676,1676
"941",2047,2047,2047,2047,2047,2047,2047,2047,2047,2047
"942",2556,2556,2556,2556,2556,2556,2556,2556,2556,2556
"943",1242,1242,1242,1242,1242,2336,1242,1242,1242,1242
"944",2336,2336,2336,2336,2336,1242,2336,2336,2336,2336
"945",2237,2237,2237,2237,2237,2237,2237,2237,2237,2237
"946",2265,2265,2265,2265,2265,2265,2265,2265,2265,2265
"947",2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
"948",60,60,60,60,60,60,60,60,60,60
"949",1940,1940,1940,1940,1940,1940,1940,1940,1940,1940
"950",239,239,239,239,239,239,239,239,239,239
"951",1043,1043,1043,1043,1043,1043,1043,1043,1043,1043
"952",2552,2552,2552,2552,2552,2552,2552,2552,2552,2552
"953",2953,2953,2953,2953,2953,2953,2953,2953,2953,2953
"954",2894,2894,2894,2894,2894,2894,2894,2894,2894,2894
"955",1688,1688,1688,1688,1688,1688,1688,1688,1688,1688
"956",2962,2962,2962,2962,2962,2962,2962,2962,2962,2962
"957",2893,2893,2893,2893,2893,2893,2893,2893,2893,2893
"958",416,416,416,416,416,416,416,416,416,416
"959",1784,1784,1784,1784,1784,1784,1784,1784,1784,1784
"960",886,886,886,886,886,886,886,886,886,886
"961",2349,2349,2349,2349,2349,2349,2349,2349,2349,2349
"962",346,346,346,346,346,346,346,346,346,346
"963",1405,1399,1399,1399,1405,1405,1399,1405,1399,1405
"964",1399,1405,1405,1405,1399,1399,1405,1399,1405,1399
"965",1172,1172,1172,1172,1172,1172,1172,1172,1172,1172
"966",947,947,947,947,947,947,947,947,947,947
"967",753,753,753,753,753,753,753,753,753,753
"968",262,262,262,262,262,262,262,262,262,262
"969",872,1835,1835,872,872,1835,1835,1835,1835,1835
"970",1835,872,872,1835,1835,872,872,872,872,872
"971",184,184,184,184,184,292,184,292,184,292
"972",292,292,292,292,292,184,292,184,292,184
"973",139,139,139,139,139,139,139,139,139,139
"974",1889,1889,1889,1889,1889,1889,1889,1889,1889,1889
"975",1279,1279,1279,1279,1279,1279,1279,1279,1279,1279
"976",3119,3119,3119,3119,3119,3119,3119,3119,3119,3119
"977",1443,1443,1443,1443,1443,1443,1443,1443,1443,1443
"978",1241,1241,1241,1241,1241,1241,1241,1241,1241,1241
"979",1403,1403,1403,1403,1403,1403,1403,1403,1403,1403
"980",1400,2795,2795,1400,2795,2795,2795,1400,1400,1400
"981",2795,1400,1400,2795,1400,1400,1400,2795,2795,2795
"982",2051,2051,2051,2051,2051,2051,2051,2051,2051,2051
"983",2816,2816,2816,2274,913,2816,2274,2274,913,2274
"984",2274,2274,2274,2816,2274,2274,913,2816,2274,2816
"985",913,913,913,913,2816,913,2816,913,2816,913
"986",1510,1510,1510,1510,1510,1510,1510,1510,1510,1510
"987",2858,2858,1221,1221,1221,2858,1221,2858,1221,2858
"988",1089,1089,1089,1089,1089,1089,1089,1089,2858,1221
"989",1221,1221,2858,2858,2858,1221,2858,1221,1089,1089
"990",92,92,92,92,92,92,92,92,92,92
"991",995,995,995,995,995,995,995,995,995,995
"992",183,183,183,183,183,183,183,183,183,183
"993",2634,2634,2634,2634,2634,2634,2634,2634,2634,2634
"994",3173,3173,3173,3173,3173,3173,3173,3173,3173,3173
"995",2824,2824,2824,2824,2824,2824,2824,2824,2824,2824
"996",480,480,480,480,480,480,480,480,480,480
"997",142,142,142,142,142,142,142,142,142,142
"998",178,178,178,178,178,178,178,178,178,178
"999",3008,3008,3008,3008,3008,773,3008,3008,3008,3008
"1000",773,773,773,773,773,3008,773,773,773,773
"1001",2830,2131,2131,2830,2830,2830,2830,2830,2131,2131
"1002",2131,2830,2830,2131,2131,2131,2131,2131,2830,2830
"1003",2304,2304,2304,2304,2304,2304,2304,2304,2304,2304
"1004",1814,1814,1814,1814,1814,1814,1814,1814,1814,1814
"1005",2588,2588,2588,2588,2588,2588,2588,2588,2588,2588
"1006",352,352,352,352,352,352,352,352,352,352
"1007",2420,2420,2420,2420,2420,2420,2420,2420,2420,2420
"1008",2545,2545,2545,2545,2545,2545,2545,2545,2545,2545
"1009",652,652,652,652,652,652,652,652,652,652
"1010",2361,2361,2361,2361,2361,2361,2361,2361,2361,2361
"1011",1008,1008,1008,1008,1008,1008,1008,1008,1008,1008
"1012",164,164,164,164,164,164,164,164,164,164
"1013",66,66,66,66,66,66,66,66,66,66
"1014",515,515,515,515,515,515,515,515,515,515
"1015",1,1,1879,1879,1879,1,1879,1,1,1879
"1016",1879,1879,1,1,1,1879,1,1879,1879,1
"1017",1597,1597,1597,1597,1597,1597,1597,1597,1597,1597
"1018",1825,1825,1825,1825,1825,1825,1825,1825,1825,1825
"1019",2874,2874,2874,2874,2874,2874,2874,2874,2874,2874
"1020",1238,1238,1238,1238,1238,1238,1238,1238,1238,1238
"1021",529,529,529,529,529,529,529,529,529,529
"1022",50,50,50,50,50,50,50,50,50,50
"1023",388,388,388,388,388,388,388,388,388,388
"1024",1374,1374,1374,1374,1374,1374,1374,1374,1374,1374
"1025",227,227,227,227,227,227,227,227,227,227
"1026",109,109,109,109,109,109,109,109,109,109
"1027",2418,2418,2418,2418,2418,2418,1907,1907,2418,2418
"1028",1907,1907,1907,1907,1907,1907,2418,2418,1907,1907
"1029",1120,104,2873,2873,104,349,349,104,104,349
"1030",104,349,349,349,1120,104,104,1120,349,1120
"1031",349,1120,104,1120,349,2873,1120,2873,1120,2873
"1032",2873,2873,1120,104,2873,1120,2873,349,2873,104
"1033",911,911,925,233,233,925,911,3193,233,911
"1034",233,3193,233,925,3193,233,233,925,3193,2594
"1035",925,925,911,911,911,2594,925,233,911,233
"1036",3193,233,2594,3193,925,3193,2594,2594,925,925
"1037",2594,2594,3193,2594,2594,911,3193,911,2594,3193
"1038",211,2109,2602,2109,1503,211,2109,211,211,2109
"1039",2602,2602,1503,1503,2602,2602,2992,1503,1503,1503
"1040",2992,1503,2992,2602,2992,1503,2602,2109,2992,2992
"1041",2109,211,211,211,2109,2109,211,2992,2109,211
"1042",1503,2992,2109,2992,211,2992,1503,2602,2602,2602
"1043",473,473,473,473,473,473,473,473,473,473
"1044",1283,1283,1283,1283,1283,1283,1283,1283,1283,1283
"1045",720,720,720,720,720,720,720,720,720,720
"1046",2814,764,2814,764,2814,2814,2814,2814,2814,2814
"1047",764,2814,764,2814,764,764,764,764,764,764
"1048",3045,3045,3045,3045,3045,3045,3045,3045,3045,3045
"1049",329,329,329,329,329,329,329,329,329,329
"1050",2408,2408,2408,2408,2408,2408,2408,2408,2408,2408
"1051",1079,1079,1079,1079,1079,1079,1079,1079,1079,1079
"1052",2210,2210,2210,2210,2210,2210,2210,2210,2210,2210
"1053",1357,1357,1357,1357,1357,1357,1357,1357,1357,1357
"1054",2718,2718,2718,2718,2718,2718,2718,2718,2718,2718
"1055",2915,2915,2915,2915,2915,2915,2915,2915,2915,2915
"1056",641,641,641,641,641,641,641,641,641,641
"1057",1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
"1058",1603,1603,1603,1603,1603,1603,1603,1603,1603,1603
"1059",719,2711,719,719,719,719,719,719,719,2711
"1060",2711,719,2711,2711,2711,2711,2711,2711,2711,719
"1061",3154,3154,3154,3154,3154,3154,3154,3154,3154,3154
"1062",1133,1133,1133,1133,1133,1133,1133,1133,1133,1133
"1063",2521,2521,2521,2521,2521,2521,2521,2521,2521,2521
"1064",856,856,856,856,856,856,856,856,856,856
"1065",123,123,123,123,123,123,123,123,123,123
"1066",1934,1934,1934,1934,1934,1934,1934,1934,1934,1934
"1067",2831,2755,2755,2755,2763,2755,2755,2831,2755,2755
"1068",2755,2763,2763,2831,2831,2763,2831,2763,2831,2831
"1069",2763,2831,2831,2763,2755,2831,2763,2755,2763,2763
"1070",903,903,1759,903,903,1759,903,1759,903,1759
"1071",1759,1759,903,1759,1759,903,1759,903,1759,903
"1072",618,1402,2617,2617,2617,1402,2150,3069,618,618
"1073",3069,618,618,3069,1402,2617,1402,618,1402,3069
"1074",1402,2150,1402,618,618,618,618,1402,2617,1402
"1075",2617,2617,3069,2150,2150,3069,2617,2617,3069,2617
"1076",2150,3069,2150,1402,3069,2150,3069,2150,2150,2150
"1077",156,156,156,156,156,156,156,156,156,156
"1078",990,990,990,990,990,990,990,990,990,990
"1079",1051,1051,1051,1051,1051,1051,1051,1051,1051,1051
"1080",492,492,492,492,492,492,492,492,492,492
"1081",979,979,979,979,979,979,979,979,979,979
"1082",2760,2760,2760,2760,2760,2760,2760,2760,2760,2760
"1083",1653,1653,2446,1653,2446,1653,2446,2446,2446,1653
"1084",2446,2446,1653,2446,1653,2446,1653,1653,1653,2446
"1085",2046,3028,3028,3028,3028,3028,3028,3028,2046,3028
"1086",3028,2046,2046,2046,2046,2046,2046,2046,3028,2046
"1087",3120,3120,3120,3120,3120,3120,3120,3120,3120,3120
"1088",875,875,875,875,2948,875,2948,875,2948,875
"1089",2948,2948,2948,2948,875,2948,875,2948,875,2948
"1090",2739,2739,2739,2739,2739,2739,2739,2739,2739,2739
"1091",937,937,937,937,937,937,1761,1918,937,937
"1092",1761,1761,1918,1761,1761,1761,1918,1761,1918,1761
"1093",1918,1918,1761,1918,1918,1918,937,937,1761,1918
"1094",2719,2719,144,2719,2719,2719,2719,2719,2719,2719
"1095",144,144,2719,144,144,144,144,144,144,144
"1096",1108,1108,1108,1108,1108,1108,1108,1108,1108,1108
"1097",62,62,62,62,62,62,62,62,62,62
"1098",2343,2343,2343,2343,2343,2343,2343,2343,2343,2343
"1099",2202,2202,2202,2202,2202,2202,2202,2202,2202,2202
"1100",2686,2686,2686,2686,2686,2686,2686,2686,2686,2686
"1101",348,348,348,348,348,348,348,348,348,348
"1102",675,675,675,675,675,675,675,675,675,675
"1103",1370,1370,1370,1370,1370,1370,1370,1370,1370,1370
"1104",1123,1123,1123,1123,1123,1123,1123,1123,1123,1123
"1105",919,919,919,919,919,919,919,919,919,919
"1106",2867,2867,2867,2867,2867,2867,2867,2867,2867,2867
"1107",1301,1301,1301,1301,1301,1301,1301,1301,1301,1301
"1108",378,378,378,378,378,378,378,378,378,378
"1109",2401,2401,2401,2401,2401,2401,2401,2401,2401,2401
"1110",1341,1341,1341,1341,1341,1341,1341,1341,1341,1341
"1111",1962,1962,1962,1962,1962,1962,1962,1962,1962,1962
"1112",208,208,208,208,208,208,208,208,208,208
"1113",2712,2712,2712,2712,2712,2712,2712,2712,2712,2712
"1114",1898,1898,1898,1898,1898,803,1898,803,803,803
"1115",2122,2122,2122,803,803,2122,2122,2122,2122,2122
"1116",803,803,803,2122,2122,1898,803,1898,1898,1898
"1117",1112,1112,1112,1112,1112,1112,1112,1112,1112,1112
"1118",2094,2094,2094,2094,2094,2094,2094,2094,2094,2094
"1119",438,438,438,438,438,438,438,438,438,438
"1120",88,88,88,88,88,88,88,88,88,88
"1121",1734,1734,1734,1734,1734,1734,1734,1734,1734,1734
"1122",2612,2612,2612,2612,2612,2612,2612,2612,2612,2612
"1123",2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
"1124",2945,2945,2945,2945,2945,2945,2945,2945,2945,2945
"1125",216,216,216,216,216,216,216,216,216,216
"1126",1838,1838,1838,1838,1838,1838,1838,1838,1838,1838
"1127",2252,2252,2252,2252,2252,2252,2252,2252,2252,2252
"1128",1259,1259,1259,1259,1259,1259,1259,1259,1259,1259
"1129",2290,2290,2290,2290,2290,2290,2290,2290,2290,2290
"1130",2455,2455,2455,2455,2455,2455,2455,2455,2455,2455
"1131",696,696,696,696,696,696,696,696,696,696
"1132",3170,3170,3170,3170,276,276,928,276,928,928
"1133",928,928,276,276,3170,3170,276,3170,3170,3170
"1134",276,276,928,928,928,928,3170,928,276,276
"1135",2215,1490,2215,2215,2215,2215,2215,193,2215,2215
"1136",193,193,1490,193,193,1490,1490,2215,1490,193
"1137",1490,2215,193,1490,1490,193,193,1490,193,1490
"1138",3055,2377,1834,3055,3055,3055,1834,2377,1834,2377
"1139",2340,2340,2340,2340,2340,2340,2340,2340,2340,2340
"1140",2377,1834,3055,1834,2377,1834,2377,1834,3055,1834
"1141",1834,3055,2377,2377,1834,2377,3055,3055,2377,3055
"1142",2390,1416,1190,2758,2758,1137,972,2758,1190,2390
"1143",972,2758,972,972,1137,972,2758,972,2758,972
"1144",2758,1190,1416,1416,1416,1190,1416,1190,667,1416
"1145",1137,2390,667,1190,667,2390,1190,2390,2390,1137
"1146",1416,667,2758,2390,972,1416,1137,1137,1137,2758
"1147",1190,972,2390,667,1190,2758,2390,1416,1416,667
"1148",667,1137,1137,1137,2390,667,667,667,972,1190
"1149",794,794,794,794,794,794,794,794,794,794
"1150",1514,1514,1514,1514,1514,1514,1514,1514,1514,1514
"1151",982,982,982,982,982,982,982,982,982,982
"1152",2848,2848,2848,2848,2848,2848,2848,2848,2848,2848
"1153",2156,2156,2156,2156,2156,2156,2156,2156,2156,2156
"1154",3137,3137,3137,3137,3137,3137,3137,3137,3137,3137
"1155",1849,1849,1849,1849,1849,1849,1849,1849,1849,1849
"1156",2522,2522,2522,2522,2522,2522,2522,2522,2522,2522
"1157",733,733,733,733,733,733,733,733,733,733
"1158",992,992,992,992,992,992,992,992,992,992
"1159",124,124,124,124,124,124,124,124,124,124
"1160",1164,1164,1164,1164,1164,1164,1164,1164,1164,1164
"1161",113,113,113,113,113,113,113,113,113,113
"1162",98,98,98,98,98,98,98,98,98,98
"1163",1915,1915,1915,1915,1915,1915,1915,1915,1915,1915
"1164",439,439,439,439,439,439,439,439,439,439
"1165",1674,1674,1674,1674,1674,1674,1674,1674,1674,1674
"1166",1931,1931,1931,1931,1931,1931,1931,1931,1931,1931
"1167",2157,2157,2157,2157,2157,2157,2157,2157,2157,2157
"1168",2006,2006,2006,2385,2006,2006,2006,2006,2006,2006
"1169",2385,2385,2385,2006,2385,2385,2385,2385,2385,2385
"1170",2251,964,2251,2251,964,2251,2251,2251,964,2251
"1171",964,2251,964,964,2251,964,964,964,2251,964
"1172",840,840,840,840,840,840,840,840,840,840
"1173",1017,1017,1017,1017,1017,1017,1017,1017,1017,1017
"1174",2414,2414,2414,2414,2414,2414,2414,2414,2414,2414
"1175",734,734,734,734,734,734,734,734,734,734
"1176",327,327,327,327,327,327,327,327,327,327
"1177",1294,1294,1294,1294,1294,1294,1294,1294,1294,1294
"1178",381,381,381,381,381,381,381,381,381,381
"1179",1125,1125,1125,1125,1125,1125,1125,1125,1125,1125
"1180",1171,1171,1171,1171,1171,1171,1171,1171,1171,1171
"1181",1162,1162,1162,1162,1162,1162,1162,1162,1162,1162
"1182",2327,2327,2327,2327,2327,2327,2664,2327,2327,2327
"1183",2664,2664,2664,2664,2664,2664,2327,2664,2664,2664
"1184",572,572,572,977,572,572,977,977,977,977
"1185",977,977,2810,2810,2810,977,2810,2810,2810,2810
"1186",2810,2810,977,572,977,2810,572,572,572,572
"1187",519,2688,1347,2688,2688,2688,519,1347,2688,2688
"1188",2688,519,519,519,519,519,2688,519,519,1347
"1189",1347,1347,2688,1347,1347,1347,1347,2688,1347,519
"1190",3186,3186,3186,3186,3186,3186,3186,3186,3186,3186
"1191",154,154,154,154,154,154,154,154,154,154
"1192",545,545,545,545,545,545,545,545,545,545
"1193",2382,2382,2382,2382,2382,2382,2382,2382,2382,2382
"1194",1966,1966,1966,1966,1966,1966,1966,1966,636,636
"1195",636,636,636,636,636,636,636,636,1966,1966
"1196",1138,1138,1138,1138,1138,1138,1138,1138,1138,1138
"1197",1725,1725,1725,1725,1725,1725,1725,1725,1725,1725
"1198",2423,1566,1409,2423,1566,2423,2423,2423,2423,1409
"1199",1566,1409,2423,1409,1409,1566,1566,1409,1566,2423
"1200",1409,2423,1566,1566,2423,1409,1409,1566,1409,1566
"1201",1906,1906,1906,1906,1906,1906,1906,1906,1906,1906
"1202",76,76,76,76,76,76,76,76,76,76
"1203",1802,1802,1802,1802,1802,1802,1802,1802,1802,1802
"1204",2676,2676,2676,2676,2676,3113,2676,2676,2676,2676
"1205",3113,3113,3113,3113,3113,2676,3113,3113,3113,3113
"1206",1616,1616,1616,1616,1616,1616,1616,1616,1616,1616
"1207",2201,2201,2201,2201,2201,2201,2201,2201,2201,2201
"1208",8,8,8,8,8,8,8,8,8,8
"1209",2957,2957,2957,2957,2957,2957,2957,2957,2957,2957
"1210",3172,3172,3172,3172,3172,3172,3172,3172,3172,3172
"1211",784,784,784,784,784,784,784,784,784,784
"1212",1158,1158,1158,1158,1158,1158,1158,1158,1158,1158
"1213",2254,2254,2254,2254,2254,2254,2254,2254,2254,2254
"1214",1253,1253,1253,1253,1253,1253,1253,1253,1253,1253
"1215",677,677,677,677,677,677,677,677,677,677
"1216",2331,2331,2331,2331,2331,2331,2331,2331,2331,2331
"1217",1367,2447,1367,1367,1367,2447,2447,2447,1367,1367
"1218",2447,1367,2447,2447,2447,1367,1367,1367,2447,2447
"1219",1640,1640,1640,1640,1640,1640,1640,1640,1640,1663
"1220",1663,1663,1663,1663,1663,1663,1663,1663,1663,1640
"1221",1143,1143,1143,1143,1143,1143,1143,1143,1143,1143
"1222",2359,2359,2359,2886,2359,2359,2886,2359,2359,2359
"1223",2886,2886,2886,2359,2886,2886,2359,2886,2886,2886
"1224",788,788,788,788,788,788,788,788,788,788
"1225",1407,1407,1407,1407,1407,1407,1407,1407,1407,1407
"1226",1422,1422,1422,1422,1422,1422,1422,1422,1422,1422
"1227",2933,2933,2933,2933,2933,2933,2933,2933,2933,2933
"1228",217,217,217,217,217,217,217,217,217,217
"1229",779,779,779,779,779,779,779,779,779,779
"1230",1321,1299,1321,1321,1321,1299,1321,1321,1321,1321
"1231",1299,1321,1299,1299,1299,1321,1299,1299,1299,1299
"1232",2987,2987,2987,2476,2476,2476,2987,2987,2476,2987
"1233",2476,2476,2476,2987,2987,2987,2476,2476,2987,2476
"1234",2269,2269,2269,2269,2269,2269,2269,2269,2269,2269
"1235",2981,2981,2981,2981,2981,2981,2981,2981,2981,2981
"1236",1116,2167,1963,1116,2167,1116,1116,1116,1116,2167
"1237",2167,1116,1116,2167,1963,1963,2167,2167,2167,1116
"1238",1963,1963,2167,1963,1116,2167,1963,1963,1963,1963
"1239",1842,854,854,382,854,1842,854,1842,854,854
"1240",854,2384,1152,854,2622,1152,1842,382,1152,2384
"1241",382,1842,2622,2384,2384,854,2622,2384,1842,1842
"1242",2384,2622,2384,1152,1842,382,1152,2622,2384,2622
"1243",2622,382,1842,1842,1152,2622,382,854,382,382
"1244",1152,1152,382,2622,382,2384,2384,1152,2622,1152
"1245",2012,2012,2012,2012,1303,2012,2012,1303,1303,1303
"1246",1303,1303,1303,1303,2012,1303,1303,2012,2012,2012
"1247",2125,970,970,970,970,970,970,970,970,2125
"1248",970,192,458,2125,192,458,2125,2125,2125,458
"1249",192,2125,2125,192,458,192,458,458,458,970
"1250",458,458,192,458,2125,2125,192,192,192,192
"1251",2181,3196,2036,3196,759,2134,3066,55,2864,2539
"1252",715,2806,889,1858,889,2539,2175,2175,3066,889
"1253",603,55,2539,889,2175,889,2036,2806,889,1892
"1254",55,2175,2181,2806,3066,2175,2436,2181,1066,1858
"1255",3196,715,1066,3066,2806,3196,2134,2134,2134,715
"1256",1066,603,2175,2864,2539,715,2181,2436,603,1318
"1257",2539,2436,1892,55,1892,2864,1318,1892,2036,2175
"1258",2864,1892,55,759,55,1892,1858,3066,2436,1066
"1259",2436,3066,603,1318,1318,2181,3196,889,715,759
"1260",2134,2864,3196,2436,2036,1066,1066,3196,1858,2036
"1261",759,2036,2806,715,2181,55,2864,603,2539,3196
"1262",2806,1066,1858,1066,1066,3066,603,2539,1892,3066
"1263",1892,1858,2436,603,2134,759,55,2864,2181,2436
"1264",889,2134,2134,2134,603,603,2806,715,759,2864
"1265",3066,2181,2864,2539,2864,2036,759,1858,1318,2181
"1266",2175,2539,759,2175,1858,2806,2539,1066,2175,2134
"1267",2036,759,715,2181,3196,1858,715,2036,3196,603
"1268",1858,1318,3066,2036,715,1318,1892,1318,2806,2806
"1269",1318,889,1318,1892,2436,2436,889,759,55,55
"1270",2860,2640,3131,2640,2561,2911,1397,1397,3131,2381
"1271",2911,1397,2180,2108,1060,1243,445,1060,3117,1243
"1272",2631,3131,1561,1397,923,2860,2860,2860,2860,47
"1273",3117,2381,923,2180,2777,2561,2108,2180,2911,1561
"1274",2496,2777,2108,3117,2631,3117,3131,67,1060,2631
"1275",445,1243,2211,2777,2180,2496,2911,2108,2180,2911
"1276",3131,2631,67,1513,3117,2777,1060,1243,67,3131
"1277",1513,445,47,2860,2640,1397,923,2561,6,923
"1278",2561,923,2860,2381,2381,6,2640,2777,2631,67
"1279",1060,67,1397,1060,2496,3131,2180,2911,445,6
"1280",1243,6,1243,2211,1243,2211,67,923,923,2561
"1281",67,2911,1513,47,1561,2180,2631,47,47,2860
"1282",2211,2561,2381,67,1397,2640,1513,3117,1243,2211
"1283",47,2180,3117,923,67,445,3117,2496,1397,2777
"1284",2777,47,2631,2631,6,47,47,3131,2381,3117
"1285",923,2108,2777,2496,445,67,2777,2211,2211,1060
"1286",2640,2860,2496,1561,2911,1561,2561,1513,2496,2496
"1287",1561,1561,2640,2561,2860,1513,2211,2640,2640,445
"1288",6,3117,445,1243,2108,1060,6,2381,2108,1397
"1289",2180,2211,2911,445,3131,2108,1243,1561,2561,2108
"1290",1397,1513,6,2911,47,2381,2381,2631,1513,1513
"1291",2381,2496,1060,3131,1513,2631,1561,445,1561,2640
"1292",2108,1060,2561,6,2211,923,2496,6,2777,2180
"1293",862,2792,2467,2248,2306,2248,2083,2470,2792,806
"1294",91,2248,125,1293,1293,2467,2467,1364,776,91
"1295",125,1722,2248,412,670,670,2871,2671,2984,2671
"1296",1380,91,1035,1364,1380,1380,2984,1380,670,2306
"1297",1364,2671,2792,1098,412,2470,1364,862,806,1098
"1298",670,412,2671,1035,2083,1035,1722,91,2467,2984
"1299",1293,2306,2984,2083,1364,69,125,412,1293,1293
"1300",2792,2470,1293,2871,2984,1293,2248,2792,2083,670
"1301",806,125,862,125,2467,2792,91,2467,2671,2871
"1302",2306,2871,2306,69,91,91,1098,2248,2871,1380
"1303",2248,1098,2127,2984,2792,806,2127,2984,91,2248
"1304",2470,2467,1380,862,1098,2984,806,2871,1722,2083
"1305",2671,862,670,2306,2127,412,2792,2306,1098,69
"1306",2871,2984,91,91,2248,2083,1293,125,1035,1364
"1307",2467,670,2871,2467,1722,2671,69,670,2248,2470
"1308",69,806,1364,806,806,125,862,69,1364,776
"1309",412,2083,2470,2127,776,2306,412,806,412,2792
"1310",2083,776,806,1380,1035,2871,2470,2127,2470,2467
"1311",776,1293,2083,2671,2871,1722,1380,776,69,125
"1312",1722,2127,1722,670,862,2127,2671,2083,862,1722
"1313",2984,1035,1098,1722,2470,1364,1035,1293,1380,412
"1314",1098,69,69,776,2671,862,776,1722,2127,1035
"1315",1035,1364,776,2792,69,776,2306,1035,125,2127
"1316",2127,1380,412,2470,125,1098,670,1098,2306,862
"1317",956,2154,909,3034,2391,909,956,1311,2154,3151
"1318",1557,2562,1877,3065,1311,1557,3151,2779,1588,1608
"1319",2596,1588,665,218,2823,884,1311,2823,956,2154
"1320",2779,3034,1588,2279,3034,1877,884,2279,3065,884
"1321",3034,2779,2779,665,2779,2562,3034,3034,2779,2279
"1322",2279,1557,1608,1557,2309,2279,1588,2309,1877,665
"1323",1588,2823,3034,2596,151,2154,3065,1608,2823,1588
"1324",2391,884,2823,3151,2154,3034,1608,909,1557,909
"1325",3151,956,1311,1311,1608,2596,2154,2154,151,3065
"1326",218,3065,2154,2779,218,218,2391,2562,3151,1557
"1327",1311,665,218,884,956,1311,2279,218,218,1311
"1328",665,151,2391,2154,1557,665,151,3151,2391,151
"1329",2309,2309,2309,2309,2279,1588,2779,1557,2309,2309
"1330",3065,1877,2596,909,2596,956,2823,665,2562,3034
"1331",1608,2391,2279,2823,3151,3151,2562,1588,1608,2779
"1332",1877,218,956,151,1588,2391,1557,2391,884,2823
"1333",2562,909,1557,1877,3065,2779,1877,3065,3034,1877
"1334",2823,2596,151,2391,2562,2823,665,151,909,2391
"1335",2154,1608,2562,956,909,3065,909,1877,2596,2596
"1336",151,2279,3151,1608,665,1608,2596,956,1311,218
"1337",909,1311,3065,1588,884,2309,2309,884,2279,2562
"1338",884,3151,884,2562,1877,151,218,2596,665,956
"1339",1874,1874,1874,1874,1874,1874,1874,1874,1874,1874
"1340",751,751,751,751,751,751,751,751,751,751
"1341",103,103,103,103,103,103,103,103,103,103
"1342",1450,1450,1450,1450,1450,1450,1450,1450,1450,1450
"1343",963,963,963,963,963,963,963,963,963,963
"1344",2448,2448,2448,2448,2448,2448,2448,2448,2448,2448
"1345",2059,1111,1111,354,1111,101,1111,1111,2059,101
"1346",354,354,354,2059,354,2059,2059,101,354,354
"1347",101,2059,2059,101,101,354,101,354,101,2059
"1348",1111,101,101,1111,2059,1111,354,2059,1111,1111
"1349",1905,1905,1905,1905,1905,1905,1905,1905,1905,1905
"1350",2644,2644,2644,2644,2644,2644,2644,2644,2644,2644
"1351",390,3105,390,3105,3105,390,3105,3105,390,390
"1352",3105,390,3105,390,390,3105,390,390,3105,3105
"1353",542,542,542,542,542,542,542,542,542,542
"1354",2132,2132,2132,2132,2132,2132,2132,2132,2132,2132
"1355",755,755,755,755,755,755,755,755,755,755
"1356",961,3001,961,961,961,3001,961,961,961,3001
"1357",3001,961,3001,3001,3001,961,3001,3001,3001,961
"1358",2751,2751,2751,2751,2751,2751,2751,2751,2751,2751
"1359",693,693,693,693,693,693,693,693,693,693
"1360",1131,1131,1131,1131,1131,1131,1131,1131,1131,1131
"1361",2776,795,2776,795,795,795,2776,795,2776,795
"1362",795,2776,795,2776,2776,2776,795,2776,795,2776
"1363",3134,3134,3134,3134,3134,3134,3134,3134,3134,3134
"1364",1498,2426,2426,2426,1498,1498,2426,1498,2426,2426
"1365",2426,1520,1498,1520,2426,2426,1520,2426,1520,1520
"1366",1520,1498,1520,1498,1520,1520,1498,1520,1498,1498
"1367",2121,2121,2121,2121,2121,2121,2121,2121,2121,2121
"1368",524,2037,2037,1615,1615,2037,524,524,1615,1615
"1369",2264,1615,2264,2264,2037,2264,2264,2037,524,524
"1370",2037,524,524,524,524,1615,1615,1615,2037,2037
"1371",1615,2264,1615,2037,2264,524,2037,2264,2264,2264
"1372",344,344,344,344,344,344,344,344,344,344
"1373",1545,1545,1545,1545,1545,1545,1545,1545,1545,1545
"1374",2135,2135,2135,2135,2621,2135,2135,2621,2135,2621
"1375",2621,2621,2621,2621,2135,2621,2621,2135,2621,2135
"1376",500,500,500,500,500,500,500,500,500,500
"1377",2454,2454,2454,2454,2454,2454,2454,2454,2454,2454
"1378",1314,1314,1314,1314,1314,1314,1314,1314,1314,1314
"1379",2954,2954,2954,234,2954,2954,2954,2954,2954,2954
"1380",234,234,234,2954,234,234,234,234,234,234
"1381",1453,1453,1453,1453,1453,1453,1453,1453,1453,1453
"1382",2442,2442,2442,2442,2442,2442,2442,2442,2442,2442
"1383",629,629,629,629,629,629,629,629,629,629
"1384",2685,2685,450,2685,450,2685,450,978,978,450
"1385",978,450,978,978,978,450,978,2685,2685,978
"1386",450,978,2685,450,2685,978,2685,450,450,2685
"1387",1209,1209,1209,1209,1209,1209,1209,1209,1209,1209
"1388",2907,825,825,1840,825,2907,1840,1840,825,2907
"1389",825,1840,1840,825,1840,825,2907,2907,1840,825
